Codigo especie,Province,Locality,Toponim,Latitude / Y,Longitude / X,Altitude,Min. altitude,Max. altitude,Ecosistem,Source,Year of publication,Year of collection,Authors,Morfometrics,Ecology,Behaviour,Call
547,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
593,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
707,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
671,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
123,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
607,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
4,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
728,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
541,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
608,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
736,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
733,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
736,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
137,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
123,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
85,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
713,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
593,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
215,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
314,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
585,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
568,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
777,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
301,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
154,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
356,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
405,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
722,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
688,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
355,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
336,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
355,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
137,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
251,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
236,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
235,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
236,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
251,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
235,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
314,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
247,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
247,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
344,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
348,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
250,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
239,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
314,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
235,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
314,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
314,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
251,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
247,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
259,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
236,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
247,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
232,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
236,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
251,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
235,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
251,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
344,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
247,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
236,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
250,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
247,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
251,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
250,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
235,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
250,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
236,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
236,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
314,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
259,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
250,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
247,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
235,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
250,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
251,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
254,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
259,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
671,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
707,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
713,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
728,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
689,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
622,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
622,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
614,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
629,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
41,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
42,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
41,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
42,8,'Manglares-Churute--Trails and boardwalk near visitor''s center',null,"-2,4247",-79661,null,null,null,null,null,null,null,18,null,null,null,null
458,8,Progreso,null,"-2,41519",-80406,null,null,null,null,null,null,null,18,null,null,null,null
636,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
425,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
416,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
258,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Chanduy,null,"-2,40477","-80,6933",null,null,null,null,null,null,null,18,null,null,null,null
458,8,Desert scrub around Progreso,null,"-2,39345","-80,3695",null,null,null,null,null,null,null,18,null,null,null,null
392,8,Desert scrub around Progreso,null,"-2,39345","-80,3695",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Sucre-Engunga Road,null,"-2,38346","-80,5027",null,null,null,null,null,null,null,18,null,null,null,null
458,8,EC Guayas - Traveling on E-70,null,"-2,35716","-80,2847",null,null,null,null,null,null,null,18,null,null,null,null
428,12,Consuelo,null,"-2,35081","-80,5081",null,null,null,null,null,null,null,18,null,null,null,null
430,8,road between Manglares Churute and guayaquil,null,"-2,33756","-79,6358",null,null,null,null,null,null,null,18,null,null,null,null
319,12,Anconcito,null,"-2,33583","-80,8906",null,null,null,null,null,null,null,18,null,null,null,null
570,12,Outside of Ancon - -2.329672 - -80.836288,null,"-2,32967","-80,8363",null,null,null,null,null,null,null,18,null,null,null,null
543,12,Outside of Ancon - -2.329672 - -80.836288,null,"-2,32967","-80,8363",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Outside of Ancon - -2.329672 - -80.836288,null,"-2,32967","-80,8363",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Outside of Ancon - -2.329672 - -80.836288,null,"-2,32967","-80,8363",null,null,null,null,null,null,null,18,null,null,null,null
109,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
85,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
245,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
729,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
215,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
610,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
579,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
392,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
627,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
636,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
117,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
543,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
170,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
112,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
622,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
547,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
266,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
381,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
570,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
777,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
745,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
458,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
644,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
180,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
744,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
738,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
416,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
502,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
258,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
636,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
458,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
381,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
458,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
416,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
458,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
241,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
636,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
266,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
77,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
54,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
738,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
180,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
744,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
54,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
636,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
392,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
180,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
681,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
570,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
579,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
627,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
681,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
77,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
541,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
298,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
109,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
745,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
186,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
362,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
579,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
170,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
103,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
543,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
186,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
170,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
197,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
381,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
707,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
103,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
333,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
109,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
333,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
707,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
239,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
541,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
570,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
627,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
644,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
381,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
112,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
392,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
553,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
159,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
370,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
745,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
744,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
502,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
625,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
729,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
251,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
250,12,Atahualpa--vicinity,null,"-2,31186","-80,7735",null,null,null,null,null,null,null,18,null,null,null,null
