Codigo especie,Province,Year of collection,Year of publication,Ecosistem,Behaviour,Call,Ecology,Authors,Toponim,Morfometrics,Locality,Altitude,Latitude / Y,Longitude / X,Min. altitude,Max. altitude,Source
333,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
331,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
186,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
670,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
730,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
360,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
269,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
635,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
289,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
14,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
712,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
355,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
137,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
378,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
515,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
733,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
164,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
102,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
298,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
112,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
245,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
244,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
681,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
279,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
614,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
325,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
254,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
396,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
103,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
239,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
398,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
176,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
570,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
394,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
356,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
729,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
728,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
387,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
385,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
194,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
567,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
106,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
541,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
725,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
370,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
688,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
503,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
610,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
579,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
593,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
45,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
55,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
527,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
493,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
608,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
405,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
68,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
90,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
309,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
215,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
376,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
636,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
707,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
235,4,1999,2001,Bosque desiduo de tierras bajas ,no,si,no,3,Cerro Arañitas,no,Garza Real,0,"-4,25","-80,3333333333",550,700,Bibliography
191,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
448,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
89,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
76,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
41,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
117,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
180,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
87,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
458,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
4,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
169,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
745,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
744,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
333,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
511,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
159,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
186,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
670,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
269,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
635,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
289,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
14,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
713,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
355,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
137,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
378,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
515,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
733,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
102,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
298,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
112,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
245,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
73,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
250,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
558,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
279,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
614,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
325,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
303,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
396,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
103,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
351,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
344,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
700,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
398,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
322,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
392,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
394,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
356,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
729,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
728,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
387,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
385,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
450,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
452,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
196,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
736,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
194,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
549,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
547,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
106,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
541,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
725,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
370,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
688,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
610,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
622,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
45,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
55,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
493,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
608,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
90,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
309,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
215,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
377,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
376,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
235,4,2001,2007,Bosque seco desiduo,no,no,no,4,Quebrada Achiotes,no,Cazaderos,330,"-4,0666666667","-80,2833333333",0,0,Bibliography
191,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
448,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
384,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
485,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
76,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
42,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
41,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
117,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
180,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
594,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
145,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
85,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
458,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
80,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
4,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
169,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
333,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
159,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
186,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
566,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
269,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
427,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
635,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
456,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
289,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
14,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
713,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
355,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
137,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
515,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
733,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
102,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
298,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
112,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
245,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
73,4,2001,2007,Bosque seco desiduo,no,no,no,4,El Faique/Balneario del inca,no,Cazaderos,0,"-4,1166666667","-80,4",450,550,Bibliography
