id,Codigo Especie,Familia,especie,nombre,sinonimo,uicn,endemismo,migracion
3829,UTPL_A0542,48,Patagona gigas,Giant Hummingbird,null,1,null,null
3830,UTPL_A0948,79,Spinus magellanicus,Hooded Siskin,null,null,null,null
3831,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3832,UTPL_A0946,75,Phrygilus fruticeti,Mourning Sierra-Finch,null,1,null,null
3833,UTPL_A0487,48,Myrtis fanny,Purple-collared Woodstar,null,1,null,null
3834,UTPL_A0578,73,Phrygilus plebejus,Ash-breasted Sierra-Finch,null,1,null,null
3835,UTPL_A0855,75,Zonotrichia capensis,Rufous-collared Sparrow,null,1,null,null
3836,UTPL_A0899,48,Leucippus taczanowskii,Spot-throated Hummingbird,null,1,null,null
3837,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
3838,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
3839,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
3840,UTPL_A0079,77,Basileuterus trifasciatus,Three-banded Warbler,null,1,S-SO,null
3841,UTPL_A0205,62,Contopus cinereus,Tropical Pewee,null,1,null,null
3842,UTPL_A0692,81,Scytalopus unicolor,Unicolored Tapaculo,null,1,null,null
3843,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
3844,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
3845,UTPL_A0492,29,Nothoprocta pentlandii,Andean Tinamou,null,1,null,null
3846,UTPL_A0743,46,Systellura longirostris,Band-winged Nightjar,Caprimulgus longirostris,1,null,null
3847,UTPL_A0598,73,Pipraeidea bonariensis,Blue-and-yellow Tanager,Thraupis bonariensis,null,null,null
3848,UTPL_A0028,62,Anairetes nigrocristatus,Black-crested Tit-Tyrant,null,1,S-SO,null
3849,UTPL_A0475,77,Myiothlypis nigrocristatus,Black-crested Warbler,Brasileuterus negrocristata,null,null,null
3850,UTPL_A0877,54,Colaptes atricollis,Black-necked Woodpecker,null,1,null,null
3851,UTPL_A0088,34,Bubulcus ibis,Cattle Egret,null,1,null,MB - C ?
3852,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
3853,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
3854,UTPL_A0122,69,Campylorhynchus fasciatus,Fasciated Wren,Campylorhynchus fasciatus,1,BT,null
3855,UTPL_A0568,76,Pheucticus chrysogaster,Golden-bellied Grosbeak,null,1,null,null
3856,UTPL_A0191,54,Colaptes rubiginosus,Golden-olive Woodpecker,Piculus rubiginosus,1,null,null
3857,UTPL_A0948,79,Spinus magellanicus,Hooded Siskin,null,null,null,null
3858,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3859,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
3860,UTPL_A0487,48,Myrtis fanny,Purple-collared Woodstar,null,1,null,null
3861,UTPL_A0387,61,Leptasthenura pileata,Rusty-crowned Tit-spinetail,null,1,null,null
3862,UTPL_A0855,75,Zonotrichia capensis,Rufous-collared Sparrow,null,1,null,null
3863,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
3864,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
3865,UTPL_A0588,54,Picoides fumigatus,Smoky-brown Woodpecker,Veniliornis fumigatus/Leuconotopicus fumigatus,1,null,null
3866,UTPL_A0007,48,Adelomyia melanogenys,Speckled Hummingbird,null,1,null,null
3867,UTPL_A0471,62,Myiotheretes striaticollis,Streak-throated Bush-Tyrant,null,1,null,null
3868,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
3869,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
3870,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
3871,UTPL_A0492,29,Nothoprocta pentlandii,Andean Tinamou,null,1,null,null
3872,UTPL_A0743,46,Systellura longirostris,Band-winged Nightjar,Caprimulgus longirostris,1,null,null
3873,UTPL_A0598,73,Pipraeidea bonariensis,Blue-and-yellow Tanager,Thraupis bonariensis,null,null,null
3874,UTPL_A0387,61,Leptasthenura pileata,Rusty-crowned Tit-spinetail,null,1,null,null
3875,UTPL_A0028,62,Anairetes nigrocristatus,Black-crested Tit-Tyrant,null,1,S-SO,null
3876,UTPL_A0855,75,Zonotrichia capensis,Rufous-collared Sparrow,null,1,null,null
3877,UTPL_A0475,77,Myiothlypis nigrocristatus,Black-crested Warbler,Brasileuterus negrocristata,null,null,null
3878,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
3879,UTPL_A0877,54,Colaptes atricollis,Black-necked Woodpecker,null,1,null,null
3880,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
3881,UTPL_A0088,34,Bubulcus ibis,Cattle Egret,null,1,null,MB - C ?
3882,UTPL_A0588,54,Picoides fumigatus,Smoky-brown Woodpecker,Veniliornis fumigatus/Leuconotopicus fumigatus,1,null,null
3883,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
3884,UTPL_A0007,48,Adelomyia melanogenys,Speckled Hummingbird,null,1,null,null
3885,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
3886,UTPL_A0471,62,Myiotheretes striaticollis,Streak-throated Bush-Tyrant,null,1,null,null
3887,UTPL_A0122,69,Campylorhynchus fasciatus,Fasciated Wren,Campylorhynchus fasciatus,1,BT,null
3888,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
3889,UTPL_A0568,76,Pheucticus chrysogaster,Golden-bellied Grosbeak,null,1,null,null
3890,UTPL_A0079,77,Basileuterus trifasciatus,Three-banded Warbler,null,1,S-SO,null
3891,UTPL_A0205,62,Contopus cinereus,Tropical Pewee,null,1,null,null
3892,UTPL_A0191,54,Colaptes rubiginosus,Golden-olive Woodpecker,Piculus rubiginosus,1,null,null
3893,UTPL_A0948,79,Spinus magellanicus,Hooded Siskin,null,null,null,null
3894,UTPL_A0692,81,Scytalopus unicolor,Unicolored Tapaculo,null,1,null,null
3895,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
3896,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3897,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
3898,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
3899,UTPL_A0487,48,Myrtis fanny,Purple-collared Woodstar,null,1,null,null
3900,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3901,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3902,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3903,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3904,UTPL_A0356,68,Hirundo rustica,Barn Swallow,null,1,null,MB
3905,UTPL_A0355,90,Himantopus mexicanus,Black-necked Stilt,null,1,null,null
3906,UTPL_A0285,55,Falco peregrinus,Peregrine Falcon,null,1,null,MB-C
3907,UTPL_A0302,38,Gallinula galeata,Common Gallinule,null,1,null,null
3908,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
3909,UTPL_A0387,61,Leptasthenura pileata,Rusty-crowned Tit-spinetail,null,1,null,null
3910,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
3911,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
3912,UTPL_A0312,37,Geranoaetus polyosoma,Variable Hawk,null,1,null,null
3913,UTPL_A0311,37,Geranoaetus melanoleucus,Black-chested Buzzard-Eagle,null,1,null,null
3914,UTPL_A0395,48,Lesbia nuna,Green-tailed Trainbearer,null,1,null,null
3915,UTPL_A0281,62,Euscarthmus meloryphus,Tawny-crowned Pygmy-Tyrant,null,1,null,null
3916,UTPL_A0430,48,Metallura tyrianthina,Tyrian Metaltail,null,1,null,null
3917,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
3918,UTPL_A0475,77,Myiothlypis nigrocristatus,Black-crested Warbler,Brasileuterus negrocristata,null,null,null
3919,UTPL_A0471,62,Myiotheretes striaticollis,Streak-throated Bush-Tyrant,null,1,null,null
3920,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
3921,UTPL_A0536,41,Patagioenas fasciata,Band-tailed Pigeon,null,1,null,null
3922,UTPL_A0855,75,Zonotrichia capensis,Rufous-collared Sparrow,null,1,null,null
3923,UTPL_A0598,73,Pipraeidea bonariensis,Blue-and-yellow Tanager,Thraupis bonariensis,null,null,null
3924,UTPL_A0821,72,Turdus fuscater,Great Thrush,null,1,null,null
3925,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
3926,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3927,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,1,null,null
3928,UTPL_A0780,48,Thaumastura cora,Peruvian Sheartail,null,1,null,Errs
3929,UTPL_A0423,43,Megascops koepckeae,'Koepcke''s Screech-Owl',Otus koepckeae,1,null,null
3930,UTPL_A0212,61,Cranioleuca antisiensis,Line-cheeked Spinetail,null,1,S-SO,null
3931,UTPL_A0649,68,Pygochelidon cyanoleuca,Blue-and-white Swallow,Notiochelidon cyanoleuca,1,null,MA - C
3932,UTPL_A0869,56,Bolborhynchus orbygnesius,Andean Parakeet,null,1,null,null
3933,UTPL_A0009,48,Aglaeactis cupripennis,Shining Sunbeam,null,1,null,null
3934,UTPL_A0551,62,Phaeomyias murina,Mouse-colored Tyrannulet,null,1,BT ssp,null
3935,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3936,UTPL_A0375,48,Lafresnaya lafresnayi,Mountain Velvetbreast,null,1,null,null
3937,UTPL_A0069,75,Atlapetes seebohmi,Bay-crowned Brush-Finch,null,1,S-SO,null
3938,UTPL_A0205,62,Contopus cinereus,Tropical Pewee,null,1,null,null
3939,UTPL_A0261,62,Elaenia albiceps,White-crested Elaenia,null,1,null,null
3940,UTPL_A0122,69,Campylorhynchus fasciatus,Fasciated Wren,Campylorhynchus fasciatus,1,BT,null
3941,UTPL_A0568,76,Pheucticus chrysogaster,Golden-bellied Grosbeak,null,1,null,null
3942,UTPL_A0131,73,Catamblyrhynchus diadema,Plushcap,null,1,null,null
3943,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3944,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3945,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
3946,UTPL_A0510,62,Ochthoeca piurae ,Piura Chat-Tyrant ,null,3,null,null
3947,UTPL_A0418,62,Mecocerculus stictopterus,White-banded Tyrannulet,null,1,null,null
3948,UTPL_A0418,62,Mecocerculus stictopterus,White-banded Tyrannulet,null,1,null,null
3949,UTPL_A0536,41,Patagioenas fasciata,Band-tailed Pigeon,null,1,null,null
3950,UTPL_A0009,48,Aglaeactis cupripennis,Shining Sunbeam,null,1,null,null
3951,UTPL_A0375,48,Lafresnaya lafresnayi,Mountain Velvetbreast,null,1,null,null
3952,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
3953,UTPL_A0324,59,Grallaria ruficapilla,Chestnut-crowned Antpitta,null,1,null,null
3954,UTPL_A0025,63,Ampelion rubrocristatus,Red-crested Cotinga,null,1,null,null
3955,UTPL_A0509,62,Ochthoeca jelskii,Jelski’s Chat-Tyrant,Silvicultrix jelskii,1,S-SO,null
3956,UTPL_A0588,54,Picoides fumigatus,null,Veniliornis fumigatus/Leuconotopicus fumigatus,1,null,null
3957,UTPL_A0337,48,Heliangelus viola,Purple-throated Sunangel,null,1,S-SO,null
3958,UTPL_A0079,77,Basileuterus trifasciatus,Three-banded Warbler,null,1,S-SO,null
3959,UTPL_A0423,43,Megascops koepckeae,'Koepcke''s Screech-Owl',Otus koepckeae,1,null,null
3960,UTPL_A0584,62,Phyllomyias uropygialis,Tawny-rumped Tyrannulet,null,1,null,null
3961,UTPL_A0230,66,Cyclarhis gujanensis,Rufous-browed Peppershrike,null,1,null,null
3962,UTPL_A0250,73,Diglossa sittoides,Rusty Flowerpiercer,null,1,null,null
3963,UTPL_A0345,73,Hemispingus melanotis,Black-eared Hemispingus,null,1,null,null
3964,UTPL_A0337,48,Heliangelus viola,Purple-throated Sunangel,null,1,S-SO,null
3965,UTPL_A0337,48,Heliangelus viola,Purple-throated Sunangel,null,1,S-SO,null
3966,UTPL_A0395,48,Lesbia nuna,Green-tailed Trainbearer,null,1,null,null
3967,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
3968,UTPL_A0455,62,Myiarchus tuberculifer,Dusky-capped Flycatcher,null,1,null,null
3969,UTPL_A0649,68,Pygochelidon cyanoleuca,Blue-and-white Swallow,Notiochelidon cyanoleuca,1,null,MA - C
3970,UTPL_A0510,62,Ochthoeca piurae ,Piura Chat-Tyrant ,null,3,null,null
3971,UTPL_A0762,73,Tangara vassorii,Blue-and-black Tanager,null,1,null,null
3972,UTPL_A0079,77,Basileuterus trifasciatus,Three-banded Warbler,null,1,S-SO,null
3973,UTPL_A0509,62,Ochthoeca jelskii,Jelski’s Chat-Tyrant,Silvicultrix jelskii,1,S-SO,null
3974,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
3975,UTPL_A0385,61,Lepidocolaptes souleyetii,Streak-headed Woodcreeper,null,1,null,null
3976,UTPL_A0419,50,Megaceryle torquata,Ringed Kingfisher,null,1,null,null
3977,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
3978,UTPL_A0419,50,Megaceryle torquata,Ringed Kingfisher,null,1,null,null
3979,UTPL_A0743,46,Systellura longirostris,Band-winged Nightjar,Caprimulgus longirostris,1,null,null
3980,UTPL_A0122,69,Campylorhynchus fasciatus,Fasciated Wren,Campylorhynchus fasciatus,1,BT,null
3981,UTPL_A0618,70,Polioptila plumbea,Tropical Gnatcatcher,null,1,null,null
3982,UTPL_A0743,46,Systellura longirostris,Band-winged Nightjar,Caprimulgus longirostris,1,null,null
3983,UTPL_A0702,73,Sicalis taczanowskii,Sulphur-throated Finch,null,1,BT,null
3984,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3985,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3986,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3987,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3988,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3989,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3990,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3991,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3992,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3993,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3994,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3995,UTPL_A0400,92,Leucophaeus pipixcan,Franklin’s Gull,null,1,null,MB - P
3996,UTPL_A0155,85,Charadrius vociferus,Killdeer,null,1,null,MB
3997,UTPL_A0851,41,Zenaida meloda,West Peruvian Dove,null,1,null,null
3998,UTPL_A0047,34,Ardea alba,Great Egret,null,1,null,MB - C ?
3999,UTPL_A0088,34,Bubulcus ibis,Cattle Egret,null,1,null,MB - C ?
4000,UTPL_A0443,78,Molothrus bonariensis,Shiny Cowbird,null,1,null,null
4001,UTPL_A0259,34,Egretta thula,Snowy Egret,null,1,null,null
4002,UTPL_A0840,73,Volatinia jacarina,Blue-black Grassquit,null,1,null,null
4003,UTPL_A0134,35,Cathartes aura,Turkey Vulture,null,1,null,MB - C 
4004,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,1,null,null
4005,UTPL_A0258,34,Egretta caerulea,Little Blue Heron,null,1,null,MB - C ?
4006,UTPL_A0217,42,Crotophaga sulcirostris,Groove-billed Ani,null,1,null,null
4007,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,1,null,null
4008,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
4009,UTPL_A0829,62,Tyrannus melancholicus,Tropical Kingbird,null,1,null,MA ? C
4010,UTPL_A0302,38,Gallinula galeata,Common Gallinule,null,1,null,null
4011,UTPL_A0125,69,Cantorchilus superciliaris,Superciliated Wren,Tryothorus superciliaris,null,BT,null
4012,UTPL_A0258,34,Egretta caerulea,Little Blue Heron,null,1,null,MB - C ?
4013,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,1,null,null
4014,UTPL_A0683,62,Sayornis nigricans,Black Phoebe,null,1,null,null
4015,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
4016,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
4017,UTPL_A0840,73,Volatinia jacarina,Blue-black Grassquit,null,1,null,null
4018,UTPL_A0088,34,Bubulcus ibis,Cattle Egret,null,1,null,MB - C ?
4019,UTPL_A0196,41,Columba livia,Rock Pigeon,null,1,null,null
4020,UTPL_A0437,84,Mimus longicaudatus,Long-tailed Mockingbird,null,1,null,null
4021,UTPL_A0252,78,Dives warszewiczi,Scrub Blackbird,null,1,null,null
4022,UTPL_A0534,98,Passer domesticus,House Sparrow,null,1,null,null
4023,UTPL_A0134,35,Cathartes aura,Turkey Vulture,null,1,null,MB - C 
4024,UTPL_A0217,42,Crotophaga sulcirostris,Groove-billed Ani,null,1,null,null
4025,UTPL_A0649,68,Pygochelidon cyanoleuca,Blue-and-white Swallow,Notiochelidon cyanoleuca,1,null,MA - C
4026,UTPL_A0210,35,Coragyps atratus,Black Vulture,null,1,null,null
4027,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
4028,UTPL_A0702,73,Sicalis taczanowskii,Sulphur-throated Finch,null,1,BT,null
4029,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,1,null,null
4030,UTPL_A0577,73,Phrygilus alaudinus,Band-tailed Sierra-Finch,null,1,null,null
4031,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
4032,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
4033,UTPL_A0324,59,Grallaria ruficapilla,Chestnut-crowned Antpitta,null,1,null,null
4034,UTPL_A0261,62,Elaenia albiceps,White-crested Elaenia,null,1,null,null
4035,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
4036,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
4037,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,1,null,null
4038,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
4039,UTPL_A0193,48,Colibri coruscans,Sparkling Violetear,null,1,null,null
4040,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
4041,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
4042,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
4043,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
4044,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
4045,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
4046,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
4047,UTPL_A0577,73,Phrygilus alaudinus,Band-tailed Sierra-Finch,null,1,null,null
4048,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
4049,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
4050,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
4051,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
4052,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,1,null,null
4053,UTPL_A0324,59,Grallaria ruficapilla,Chestnut-crowned Antpitta,null,1,null,null
4054,UTPL_A0261,62,Elaenia albiceps,White-crested Elaenia,null,1,null,null
4055,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
4056,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
4057,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
4058,UTPL_A0577,73,Phrygilus alaudinus,Band-tailed Sierra-Finch,null,1,null,null
4059,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,1,null,null
4060,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
4061,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
4062,UTPL_A0261,62,Elaenia albiceps,White-crested Elaenia,null,1,null,null
4063,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
4064,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
4065,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
4066,UTPL_A0324,59,Grallaria ruficapilla,Chestnut-crowned Antpitta,null,1,null,null
4067,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
4068,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
4069,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
4070,UTPL_A0577,73,Phrygilus alaudinus,Band-tailed Sierra-Finch,null,1,null,null
4071,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
4072,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
4073,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
4074,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
4075,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
4076,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
4077,UTPL_A0193,48,Colibri coruscans,Sparkling Violetear,null,1,null,null
4078,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
4079,UTPL_A0193,48,Colibri coruscans,Sparkling Violetear,null,1,null,null
4080,UTPL_A0324,59,Grallaria ruficapilla,Chestnut-crowned Antpitta,null,1,null,null
4081,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
4082,UTPL_A0193,48,Colibri coruscans,Sparkling Violetear,null,1,null,null
4083,UTPL_A0261,62,Elaenia albiceps,White-crested Elaenia,null,1,null,null
4084,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,1,null,null
4085,UTPL_A0652,62,Pyrocephalus rubinus,Vermilion Flycatcher,null,1,null,MA - C
4086,UTPL_A0394,41,Leptotila verreauxi,White-tipped Dove,null,1,null,null
4087,UTPL_A0459,77,Myioborus miniatus,Slate-throated Whitestart,null,1,null,null
4088,UTPL_A0850,41,Zenaida auriculata,Eared Dove,null,1,null,null
4089,UTPL_A0261,62,Elaenia albiceps,White-crested Elaenia,null,1,null,null
4090,UTPL_A0016,48,Amazilia amazilia,Amazilia Hummingbird,null,1,null,null
4091,UTPL_A0324,59,Grallaria ruficapilla,Chestnut-crowned Antpitta,null,1,null,null
4092,UTPL_A0287,55,Falco sparverius,American Kestrel,null,1,null,null
4093,UTPL_A0729,78,Sturnella bellicosa,Peruvian Meadowlark,null,1,null,null
4094,UTPL_A0820,72,Turdus chiguanco,Chiguanco Thrush,null,1,null,null
4095,UTPL_A0577,73,Phrygilus alaudinus,Band-tailed Sierra-Finch,null,1,null,null
4096,UTPL_A0193,48,Colibri coruscans,Sparkling Violetear,null,1,null,null
4097,UTPL_A0198,41,Columbina cruziana,Croaking Ground-Dove,null,1,null,null
4098,UTPL_A0807,69,Troglodytes aedon,House Wren,null,1,null,null
4099,UTPL_A0191,54,Colaptes rubiginosus,Golden-olive Woodpecker,Piculus rubiginosus,1,null,null
4100,UTPL_A0292,56,Forpus coelestis,Pacific Parrotlet,null,1,BT,null
4101,UTPL_A0296,61,Furnarius leucopus,Pale-legged Hornero,null,1,null,null
4102,UTPL_A0317,43,Glaucidium peruanum,Peruvian Pygmy-Owl,null,1,BT,null
